cluster,entity_type,primary_keyword_he,english_meaning,transliteration,variants,intent,geography,volume,volume_source_date,trend,CPC,KD,SERP_features,current_hea_lth_url,current_rank,competitor_urls,business_value_1_5,medical_risk,proposed_url,url_state,decision,monetization_route,notes
Consumer devices and recovery commerce,product,מוצרי החלמה אחרי ניתוח,post-surgery recovery products,mutsrei hakhlama akharei nituakh,ציוד לאחר ניתוח; מוצרי שיקום אחרי ניתוח,Product/category research,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/products/post-surgery-recovery/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Eligible commerce with procedure-specific safeguards,Do not bundle products as medical necessities without evidence.
Consumer devices and recovery commerce,category,ציוד רפואי לבית,home medical equipment,tsiyud refui la-bayit,מכשור רפואי ביתי; ציוד רפואי ביתי,Product/category research,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/products/home-medical-equipment/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Eligible commerce/quote/rental,Mixed regulatory categories; classification before merchandising.
Consumer devices and recovery commerce,rental,השכרת ציוד רפואי,medical equipment rental,haskarat tsiyud refui,ציוד רפואי להשכרה; השכרת מכשור רפואי,Rental/quote intent,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment-rental/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified supplier quote/rental fee,Consumer and professional intent may need separate pages after SERP research.
B2B medical equipment,hub,ציוד רפואי,medical equipment,tsiyud refui,מכשור רפואי; אספקה רפואית,Product/category + supplier discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",B2B catalog subscription; quote/RFP; eligible B2C categories separately,Required priority query; mixed consumer/professional intent must be segmented.
B2B medical equipment,hub,מכשור רפואי למרפאות,medical equipment for clinics,mikhshur refui le-mirpa'ot,ציוד למרפאות; מכשור לקליניקות,B2B product/category + quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/for-clinics/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Supplier subscription; quote/RFP; financing referral after review,Required priority query.
B2B medical equipment,category,ציוד למרפאה,clinic equipment,tsiyud le-mirpa'a,ציוד לקליניקה; ציוד מקצועי למרפאה,B2B product/category,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/for-clinics/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",B2B quote/RFP,Canonical overlap candidate.
B2B medical equipment,category,ציוד רפואי מקצועי,professional medical equipment,tsiyud refui miktso'i,מכשור רפואי מקצועי,B2B product/category,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/professional/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",B2B quote/RFP,Professional eligibility and status documents.
B2B medical equipment,used,ציוד רפואי יד שנייה,used medical equipment,tsiyud refui yad shniya,ציוד רפואי משומש; מכשור יד שנייה,B2B used-equipment marketplace,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/used/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Listings; assisted transaction; inspection/service fees,"Condition, title, regulatory, calibration, decontamination, warranty and fraud controls."
B2B medical equipment,used,מכשור רפואי יד שנייה,used medical devices/equipment,mikhshur refui yad shniya,מכשירים רפואיים משומשים,B2B used-equipment marketplace,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/used/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Listings; assisted transaction,Canonical synonym.
B2B medical equipment,rental,השכרת ציוד רפואי למרפאות,medical equipment rental for clinics,haskarat tsiyud refui le-mirpa'ot,השכרת מכשור למרפאה,B2B rental/quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/rental-for-clinics/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Quote/rental; supplier fee,Separate from consumer rental if SERP/user tasks differ.
B2B medical equipment,finance,ליסינג לציוד רפואי,medical-equipment leasing,lising le-tsiyud refui,מימון ציוד רפואי; ליסינג מכשור רפואי,B2B financing/quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/leasing/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Financing referral only with licensed/approved partners and disclosures,"Finance regulation, underwriting, commissions and conflicts."
B2B medical equipment,equipment,מכשיר אולטרסאונד למרפאה,ultrasound machine for a clinic,makhshir ultrasaund le-mirpa'a,מערכת אולטרסאונד למרפאה,B2B product/model + quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/ultrasound/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Supplier quote/RFP; installation/training/service,"Intended use, probes, software, registration, service and training."
B2B medical equipment,equipment,מכשיר לייזר רפואי,medical laser device,makhshir lazer refui,מערכת לייזר רפואית,B2B product/category + quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medical-equipment/medical-lasers/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Supplier quote/RFP; training/service,"Professional-only, intended use, operator qualification and status."
B2B medical equipment,equipment,מכשיר לייזר להסרת שיער,laser hair-removal machine,makhshir lazer le-hasarat se'ar,מכונת לייזר להסרת שיער,B2B product/category + quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medical-equipment/hair-removal-lasers/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Supplier quote/RFP; leasing/service,"Device status, claims, operator and training."
B2B medical equipment,category,ציוד לרפואת שיניים,dental equipment,tsiyud le-refu'at shinayim,מכשור דנטלי; ציוד למרפאת שיניים,B2B category + quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/dental/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Supplier quote/RFP; catalog subscription,Deep category/model ontology required.
B2B medical equipment,category,ציוד לקליניקה אסתטית,aesthetic clinic equipment,tsiyud le-klinika estetít,מכשור לקליניקה אסתטית,B2B category + quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medical-equipment/aesthetic-clinics/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Supplier quote/RFP; leasing,"Professional eligibility, device status and claims."
B2B medical equipment,equipment,מיטת טיפולים חשמלית,electric treatment table,mitat tipulim khashmalit,מיטת טיפול חשמלית; מיטה לקליניקה,B2B/B2C product + quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M2,/medical-equipment/treatment-tables/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Checkout or quote depending model,"Dimensions, load, warranty, service and shipping."
B2B medical equipment,equipment,אוטוקלב למרפאה,clinic autoclave,otoklav le-mirpa'a,סטריליזטור למרפאה,B2B product + quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/autoclaves/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Supplier quote; installation/service,"Standards, validation, capacity, training and maintenance."
B2B medical equipment,service,תחזוקת ציוד רפואי,medical-equipment maintenance,takhzuka shel tsiyud refui,שירות לציוד רפואי,B2B service discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/maintenance/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Service lead/RFP; maintenance contract,"Authorization, parts, calibration and SLA."
B2B medical equipment,service,תיקון מכשור רפואי,medical-equipment repair,tikun mikhshur refui,מעבדת תיקון ציוד רפואי,B2B service discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/repair/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Service lead/RFP,"Device class, authorization, downtime and safety."
B2B medical equipment,parts,חלקי חילוף לציוד רפואי,medical-equipment spare parts,khalkei khiluf le-tsiyud refui,חלפים למכשור רפואי,B2B parts/model lookup,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/parts/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",B2B commerce/quote,Compatibility claims need manufacturer/model evidence.
B2B medical equipment,supplier,מכירת ציוד רפואי,medical-equipment sales,mekhirat tsiyud refui,חנות ציוד רפואי; ספק ציוד רפואי,Supplier/product discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Supplier subscriptions; quote/commerce,Supplier verification and category segmentation.
B2B medical equipment,supplier,ספק ציוד רפואי,medical-equipment supplier,sapak tsiyud refui,ספקי ציוד רפואי; יבואן ציוד רפואי,Supplier discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/suppliers/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified supplier directory; subscriptions; quote/RFP,Do not imply manufacturer authorization or registration without documents.
B2B medical equipment,rfp,הצעת מחיר לציוד רפואי,medical-equipment quote,hatsa'at mekhir le-tsiyud refui,בקשת הצעת מחיר ציוד רפואי; RFP ציוד רפואי,B2B quote/RFP,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/request-a-quote/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",RFP/qualified opportunity fee,"Buyer/professional verification, consent and maximum supplier routing."
B2B medical equipment,procurement,מכרז ציוד רפואי,medical-equipment tender,mikraz tsiyud refui,מכרזים לציוד רפואי,B2B procurement information,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/medical-equipment/tenders/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Subscription/data product/lead only after rights and procurement-law review,"Source rights, freshness and tender integrity."
Medication and pharmacy,reference,מאגר תרופות,drug database,ma'agar trufot,אינדקס תרופות; מידע על תרופות,Drug reference,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medicines/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",No ordinary monetization; licensed pharmacy navigation only after exact model,Use official current sources; no patient-specific advice.
Medication and pharmacy,price,מחיר תרופה,medicine price,mekhir trufa,מחירי תרופות; מחירון תרופות,Drug price information,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medicines/prices/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",No direct prescription commerce; licensed navigation only,"Official price method, date, reimbursement and availability distinctions."
Medication and pharmacy,document,עלון לצרכן,patient information leaflet,alon la-tsarkhan,עלון תרופה; עלון לציבור,Drug safety reference,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medicines/leaflets/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",No monetization around urgent safety content,Link/display rights and official versioning.
Medication and pharmacy,safety,תופעות לוואי תרופה,medicine side effects,tofa'ot levai trufa,תופעות לוואי של תרופות,Drug safety education,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medicines/side-effects/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",No automated advice; professional/pharmacovigilance routing,Entity-specific pages preferred; urgent warning signs and source/version.
Medication and pharmacy,ingredient,חומר פעיל,active ingredient,khomer pa'il,מרכיב פעיל בתרופה; שם גנרי,Drug/ingredient reference,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/active-ingredients/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Licensed navigation only,Build drug–ingredient graph; no substitution recommendation.
Medication and pharmacy,OTC,תרופה ללא מרשם,over-the-counter medicine,trufa lelo mirsham,תרופות OTC; תרופות בלי מרשם,OTC reference/product boundary,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medicines/otc/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Commerce only through exact licensed model,"OTC status, advertising, age, interactions and pharmacy rules."
Medication and pharmacy,pharmacy,בית מרקחת אונליין,online pharmacy,beit mirkakhat online,בית מרקחת באינטרנט,Licensed pharmacy discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/pharmacies/online/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Licensed pharmacy partnership only,"Verify pharmacy license, online-sale rules, prescription handling, delivery and privacy."
Medication and pharmacy,availability,זמינות תרופות,medicine availability,zminut trufot,איפה יש תרופה; מלאי תרופות,Availability navigation,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medicines/availability/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Licensed/official links only,Do not claim stock without current feed and timestamp.
Medication and pharmacy,shortage,מחסור בתרופות,medicine shortages,makhsor be-trufot,תרופה חסרה במלאי,Drug-shortage information,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medicines/shortages/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",No monetization; official safety information,"Official source, date and professional guidance."
Medication and pharmacy,alternatives,חלופות לתרופה,medicine alternatives,khalufot le-trufa,תחליף לתרופה; תרופה גנרית,Drug alternatives information,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medicines/alternatives/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",No automated recommendation; pharmacist/doctor routing,High-risk; ingredient/strength/form and clinical context make substitution patient-specific.
Medication and pharmacy,interaction,אינטראקציות בין תרופות,drug interactions,interaktsiyot bein trufot,שילוב תרופות; תגובות בין תרופות,Drug safety education,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medicines/interactions/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",No automated patient-specific checking without regulated/validated model,General reference may be possible; medication-list handling is sensitive.
Medication and pharmacy,prescription,מרשם דיגיטלי,digital prescription,mirsham digitali,מרשם מקוון; e-prescription,Health-system navigation,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medicines/digital-prescriptions/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",No prescribing/fulfillment without exact licensed integration,Official process and identity/security requirements.
Urgent and emergency safety,urgent-symptom,כאב בחזה,chest pain,ke'ev ba-khaze,לחץ בחזה; כאבים בחזה,Urgent or emergency intent,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"1 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/safety/chest-pain/,hold-safety-design,"hold product design until medical-safety, emergency-routing and legal review; do not optimize as an ordinary money page",No ordinary monetization; emergency/public-service routing only,"Emergency routing page; no lead form, retargeting or commercial ranking."
Urgent and emergency safety,urgent-symptom,קוצר נשימה,shortness of breath,kotser neshima,קשיי נשימה,Urgent or emergency intent,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"1 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/safety/shortness-of-breath/,hold-safety-design,"hold product design until medical-safety, emergency-routing and legal review; do not optimize as an ordinary money page",No ordinary monetization; emergency/public-service routing only,Emergency routing page; context-sensitive urgent instructions require clinician/legal review.
Urgent and emergency safety,urgent-symptom,שבץ סימנים,stroke signs,shavats simanim,סימנים לאירוע מוחי,Urgent or emergency intent,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"1 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/safety/stroke-signs/,hold-safety-design,"hold product design until medical-safety, emergency-routing and legal review; do not optimize as an ordinary money page",No ordinary monetization; emergency/public-service routing only,Public-service/emergency page; no monetization.
